1	100	-0.9189	0.01385	0.01385
2	4400	-0.9189	0.01265	0.01325
3	3100	-0.9189	0.008645	0.01171
4	3750	-0.9189	0.01047	0.0114
5	850	-0.9189	0.004231	0.00997
6	100	-0.9189	0.01385	0.01062
7	100	-0.9189	0.01385	0.01108
8	3500	-0.9189	0.01028	0.01098
9	6100	-0.9189	0.03191	0.0133
10	1050	-0.9189	0.00218	0.01219
11	100	-0.9189	0.01385	0.01234
12	4450	-0.9189	0.0131	0.01241
13	2900	-0.9189	0.007064	0.012
14	5200	-0.9189	0.02927	0.01323
15	3300	-0.9189	0.009149	0.01296
16	4200	-0.9189	0.01303	0.01296
17	4450	-0.9189	0.0131	0.01297
18	3150	-0.9189	0.009658	0.01279
19	4150	-0.9189	0.01213	0.01275
20	2900	-0.9189	0.007064	0.01247
21	100	-0.9189	0.01385	0.01247
22	2250	-0.9189	0.0006908	0.01187
23	1750	-0.9189	0.005981	0.01174
24	6100	-0.9189	0.03191	0.01281
25	3000	-0.9189	0.008942	0.01304
26	2300	-0.9189	0.003407	0.01252
27	600	-0.9189	0.004543	0.01206
28	2600	-0.9189	0.007442	0.01191
29	2400	-0.9189	0.002072	0.01042
30	3150	-0.9189	0.009658	0.0108
31	1900	-0.9189	0.003271	0.01027
32	2050	-0.9189	0.001745	0.009699
33	1800	-0.9189	0.001825	0.009437
34	1800	-0.9189	0.001825	0.008064
35	2850	-0.9189	0.007338	0.007974
36	2200	-0.9189	0.001411	0.007393
37	2300	-0.9189	0.003407	0.006908
38	1050	-0.9189	0.00218	0.006534
39	1450	-0.9189	0.003515	0.006104
40	1900	-0.9189	0.003271	0.005914
41	2250	-0.9189	0.0006908	0.005256
42	1400	-0.9189	0	0.005222
43	1950	-0.9189	0.00234	0.005039
44	1200	-0.9189	0.003358	0.003612
45	1500	-0.9189	0.003771	0.003354
46	1900	-0.9189	0.003271	0.003347
47	100	-0.9189	0.01385	0.003812
48	1700	-0.9189	0.00193	0.003536
49	700	-0.9189	0.007698	0.003818
50	1900	-0.9189	0.003271	0.003498
51	100	-0.9189	0.01385	0.004027
52	100	-0.9189	0.01385	0.004633
53	1700	-0.9189	0.00193	0.004638
54	1650	-0.9189	0.001305	0.004612
55	1350	-0.9189	0.004042	0.004447
56	100	-0.9189	0.01385	0.005069
57	900	-0.9189	0.001707	0.004984
58	1550	-0.9189	0.001093	0.00493
59	1950	-0.9189	0.00234	0.004871
60	1150	-0.9189	0.003265	0.004871
61	150	-0.9189	0.01239	0.005455
62	1350	-0.9189	0.004042	0.005658
63	1550	-0.9189	0.001093	0.005595
64	1350	-0.9189	0.004042	0.005629
65	1200	-0.9189	0.003358	0.005609
66	100	-0.9189	0.01385	0.006138
67	1500	-0.9189	0.003771	0.005634
68	1300	-0.9189	0.002715	0.005673
69	1650	-0.9189	0.001305	0.005353
70	1050	-0.9189	0.00218	0.005299
71	1700	-0.9189	0.00193	0.004703
72	100	-0.9189	0.01385	0.004703
73	1700	-0.9189	0.00193	0.004703
74	1350	-0.9189	0.004042	0.00484
75	1700	-0.9189	0.00193	0.004734
76	1450	-0.9189	0.003515	0.004217
77	1250	-0.9189	0.004213	0.004342
78	1850	-0.9189	0.002227	0.004399
79	1700	-0.9189	0.00193	0.004379
80	1300	-0.9189	0.002715	0.004351
81	1950	-0.9189	0.00234	0.003849
82	1650	-0.9189	0.001305	0.003712
83	1500	-0.9189	0.003771	0.003846
84	1800	-0.9189	0.001825	0.003735
85	1700	-0.9189	0.00193	0.003664
86	1800	-0.9189	0.001825	0.003062
87	1750	-0.9189	0.005981	0.003173
88	1600	-0.9189	0.002453	0.00316
89	1700	-0.9189	0.00193	0.003191
90	1550	-0.9189	0.001093	0.003137
91	1450	-0.9189	0.003515	0.003216
92	1450	-0.9189	0.003515	0.002699
93	2150	-0.9189	0.001199	0.002663
94	1500	-0.9189	0.003771	0.002649
95	1350	-0.9189	0.004042	0.002755
96	1500	-0.9189	0.003771	0.002767
97	1700	-0.9189	0.00193	0.002653
98	1900	-0.9189	0.003271	0.002705
99	1700	-0.9189	0.00193	0.002705
100	1500	-0.9189	0.003771	0.002758
101	2050	-0.9189	0.001745	0.002729
102	850	-0.9189	0.004231	0.002875
103	1450	-0.9189	0.003515	0.002862
104	1800	-0.9189	0.001825	0.002862
105	2000	-0.9189	0.0009382	0.002812
106	1750	-0.9189	0.005981	0.00302
107	1750	-0.9189	0.005981	0.00302
108	2000	-0.9189	0.0009382	0.002945
109	1650	-0.9189	0.001305	0.002913
