54	2050	0.005153	0.001745	0.003029
55	1350	0.004302	0.004042	0.002748
56	2100	0.004484	0.002791	0.002481
57	2100	0.004446	0.002791	0.002517
58	1750	0.004505	0.005981	0.002645
59	3150	0.00485	0.009658	0.00287
60	1800	0.004691	0.001825	0.002844
61	3100	0.004445	0.008645	0.002873
62	3800	0.004606	0.01175	0.003343
63	2150	0.004375	0.001199	0.003338
64	1750	0.004335	0.005981	0.003637
65	1050	0.005151	0.00218	0.003659
66	1850	0.00457	0.002227	0.003674
67	2650	0.004452	0.008518	0.003977
68	2200	0.005432	0.001411	0.003982
69	2350	0.004272	0.003147	0.004048
70	2100	0.00449	0.002791	0.004188
71	1700	0.004322	0.00193	0.004225
72	1950	0.004331	0.00234	0.004236
73	1850	0.00426	0.002227	0.004159
74	1150	0.004386	0.003265	0.004235
75	2100	0.004238	0.002791	0.004172
76	2500	0.00429	0.006283	0.004347
77	1950	0.004267	0.00234	0.004324
78	2050	0.004276	0.001745	0.004113
79	2650	0.004418	0.008518	0.004056
80	1550	0.004255	0.001093	0.004019
81	2550	0.00447	0.006396	0.003907
82	100	0.004801	0.01385	0.004012
83	1850	0.004568	0.002227	0.004063
84	1600	0.004321	0.002453	0.003887
85	1150	0.004364	0.003265	0.003941
86	100	0.004778	0.01385	0.004522
87	1500	0.004344	0.003771	0.004285
88	2300	0.004365	0.003407	0.004384
89	1600	0.004412	0.002453	0.00435
90	2150	0.006724	0.001199	0.00427
91	1600	0.004716	0.002453	0.004296
92	1600	0.004309	0.002453	0.004302
93	1250	0.004256	0.004213	0.004401
94	2000	0.00456	0.0009382	0.004285
95	1950	0.004262	0.00234	0.004262
96	1800	0.004335	0.001825	0.004039
97	2050	0.004603	0.001745	0.00401
98	1400	0.00437	0	0.003922
99	1550	0.004307	0.001093	0.003551
100	1300	0.004328	0.002715	0.003632
101	1550	0.004271	0.001093	0.003367
102	1850	0.004283	0.002227	0.002786
103	1750	0.004188	0.005981	0.002974
104	1600	0.004203	0.002453	0.002974
105	1700	0.004359	0.00193	0.002907
106	1850	0.00427	0.002227	0.002326
107	1400	0.00464	0	0.002137
108	1900	0.004359	0.003271	0.00213
109	800	0.004656	0.004732	0.002244
110	6100	0.006751	0.03191	0.00378
111	1600	0.004386	0.002453	0.00378
112	1600	0.004321	0.002453	0.00378
113	2000	0.004217	0.0009382	0.003616
114	2050	0.004331	0.001745	0.003656
115	1750	0.004275	0.005981	0.003838
116	1100	0.004497	0.001991	0.003847
117	2100	0.004252	0.002791	0.003899
118	1500	0.004327	0.003771	0.004087
119	1600	0.004405	0.002453	0.004155
120	1350	0.004268	0.004042	0.004222
121	1300	0.004317	0.002715	0.004303
122	1650	0.004322	0.001305	0.004257
123	1200	0.004272	0.003358	0.004126
124	1600	0.004462	0.002453	0.004126
125	1700	0.004315	0.00193	0.004126
126	1800	0.004257	0.001825	0.004106
127	1750	0.004248	0.005981	0.004405
128	1750	0.004352	0.005981	0.00454
129	1800	0.004177	0.001825	0.004395
130	1400	0.004437	0	0.002799
131	1600	0.004181	0.002453	0.002799
132	1700	0.004359	0.00193	0.002773
133	2100	0.004468	0.002791	0.002866
134	1750	0.004597	0.005981	0.003078
135	1650	0.004322	0.001305	0.002844
136	1900	0.004242	0.003271	0.002908
137	1700	0.004395	0.00193	0.002865
138	1900	0.004394	0.003271	0.00284
139	1800	0.004251	0.001825	0.002809
140	1800	0.00417	0.001825	0.002698
141	1400	0.004288	0	0.002562
142	1050	0.004343	0.00218	0.002606
143	1900	0.004482	0.003271	0.002601
144	1600	0.004538	0.002453	0.002601
145	1700	0.004279	0.00193	0.002601
146	1450	0.004337	0.003515	0.002686
147	1500	0.004188	0.003771	0.002575
148	1650	0.004353	0.001305	0.002342
149	1900	0.004228	0.003271	0.002414
150	1750	0.00427	0.005981	0.002713
151	1700	0.004242	0.00193	0.002687
152	1650	0.004238	0.001305	0.002656
153	1550	0.00423	0.001093	0.002571
154	1700	0.004286	0.00193	0.002368
155	1000	0.004364	0.002109	0.002408
156	1400	0.004258	0	0.002245
157	1550	0.004443	0.001093	0.002203
158	1250	0.004261	0.004213	0.00225
159	1500	0.004293	0.003771	0.002347
160	1450	0.00428	0.003515	0.002432
161	1950	0.004523	0.00234	0.002549
162	1450	0.004441	0.003515	0.002615
163	1450	0.004302	0.003515	0.002628
164	1500	0.004313	0.003771	0.002694
165	1650	0.004243	0.001305	0.002662
166	1550	0.004259	0.001093	0.002541
167	1550	0.004314	0.001093	0.002407
168	1300	0.00438	0.002715	0.002478
169	1550	0.004306	0.001093	0.002369
170	1550	0.004264	0.001093	0.002124
171	1600	0.004241	0.002453	0.002151
172	1650	0.00435	0.001305	0.002151
173	1700	0.004199	0.00193	0.002192
174	1850	0.004183	0.002227	0.002207
175	1450	0.004188	0.003515	0.002278
176	1550	0.0044	0.001093	0.002332
177	1750	0.004402	0.005981	0.002577
178	1900	0.004167	0.003271	0.00253
179	1950	0.004235	0.00234	0.002458
180	1750	0.004176	0.005981	0.002581
181	1600	0.004288	0.002453	0.002587
182	1550	0.004218	0.001093	0.002466
183	1800	0.004233	0.001825	0.002381
184	1600	0.004303	0.002453	0.002315
185	1700	0.004141	0.00193	0.002347
186	1650	0.004459	0.001305	0.002357
187	1900	0.004193	0.003271	0.002466
188	1650	0.004321	0.001305	0.002396
189	2150	0.004284	0.001199	0.002401
190	1700	0.004303	0.00193	0.002443
191	1650	0.004225	0.001305	0.002385
192	1550	0.004479	0.001093	0.002375
193	1700	0.00418	0.00193	0.002375
194	1350	0.004234	0.004042	0.002466
195	1550	0.004211	0.001093	0.002344
196	1750	0.004415	0.005981	0.002589
197	1850	0.004247	0.002227	0.002401
198	1700	0.004151	0.00193	0.002334
199	1750	0.004198	0.005981	0.002516
200	1450	0.004275	0.003515	0.002393
201	2000	0.004248	0.0009382	0.002317
202	1800	0.004209	0.001825	0.002354
203	1700	0.00444	0.00193	0.002359
204	1700	0.004362	0.00193	0.002333
205	900	0.004419	0.001707	0.002322
206	1800	0.004205	0.001825	0.002348
207	1850	0.004195	0.002227	0.002295
208	1800	0.004297	0.001825	0.002321
209	1550	0.004325	0.001093	0.002316
210	1950	0.004318	0.00234	0.002337
211	1750	0.004188	0.005981	0.00257
212	1800	0.004188	0.001825	0.002607
213	1650	0.004315	0.001305	0.002576
214	1850	0.004637	0.002227	0.002485
215	1700	0.004167	0.00193	0.002527
216	1550	0.004203	0.001093	0.002283
217	1700	0.004165	0.00193	0.002268
218	1650	0.00418	0.001305	0.002236
219	1700	0.004345	0.00193	0.002034
220	1650	0.004192	0.001305	0.001923
221	1650	0.004164	0.001305	0.001942
222	1600	0.00422	0.002453	0.001973
223	1550	0.0042	0.001093	0.001931
224	1600	0.004237	0.002453	0.001957
225	1650	0.004171	0.001305	0.001937
226	1750	0.004184	0.005981	0.002145
227	1550	0.004321	0.001093	0.002088
228	1650	0.004201	0.001305	0.002062
